Group,SAP Test ,Test Description,UOM,SAP Material 
P522CL01,YEAST,Yeast,CFU/g,20592202.0
P522CL01,YEAST,Yeast,CFU/g,20592217.0
P522CL05,SAL_25,Salmonella per 25g,,20592022.0
P522CL07,SPC,Aerobic plate count,CFU/g,20591702.0
P522CL07,LIST_100,Listeria per 100g,,20591702.0
P522CL07,MOULDS,Mold,CFU/g,20591702.0
P522CL07,YEAST,Yeast,CFU/g,20591702.0
P522LS02,SPC,Aerobic plate count,CFU/g,70403338.0
P522LS02,SPC,Aerobic plate count,CFU/g,70405144.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589438.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589456.0
P522LS02,SPC,Aerobic plate count,CFU/g,20588672.0
P522LS02,SPC,Aerobic plate count,CFU/g,20588779.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589677.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589705.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589054.0
P522LS02,SPC,Aerobic plate count,CFU/g,70405763.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589072.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589097.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589856.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589870.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589880.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589127.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589131.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589133.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589139.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589143.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589144.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589195.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589198.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589209.0
P522LS02,SPC,Aerobic plate count,CFU/g,70403611.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589219.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589229.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589230.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589231.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589232.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589234.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589235.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589947.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590063.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590068.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590080.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590081.0
P522LS02,SPC,Aerobic plate count,CFU/g,20569217.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590101.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590102.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590103.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590107.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590108.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590110.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590112.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590115.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590116.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590118.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590125.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590129.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590130.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590235.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590236.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590239.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589246.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589252.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589256.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589262.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589263.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589270.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589271.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589318.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589320.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589321.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589322.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589324.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589325.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589329.0
P522LS02,SPC,Aerobic plate count,CFU/g,70406023.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589337.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589340.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589342.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589343.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589344.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589350.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589354.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589355.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589356.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589366.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589370.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589371.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590244.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590251.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590254.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590259.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590263.0
P522LS02,SPC,Aerobic plate count,CFU/g,70403652.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590268.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590269.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590271.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590272.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590310.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590313.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590431.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590434.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590436.0
P522LS02,SPC,Aerobic plate count,CFU/g,20590437.0
P522LS02,SPC,Aerobic plate count,CFU/g,20589392.0
P522LS02,YEAST,Yeast,CFU/g,70403338.0
P522LS02,YEAST,Yeast,CFU/g,70405144.0
P522LS02,YEAST,Yeast,CFU/g,20589438.0
P522LS02,YEAST,Yeast,CFU/g,20589456.0
P522LS02,YEAST,Yeast,CFU/g,20588672.0
P522LS02,YEAST,Yeast,CFU/g,20588779.0
P522LS02,YEAST,Yeast,CFU/g,20589677.0
P522LS02,YEAST,Yeast,CFU/g,20589705.0
P522LS02,YEAST,Yeast,CFU/g,20589054.0
P522LS02,YEAST,Yeast,CFU/g,70405763.0
P522LS02,YEAST,Yeast,CFU/g,20589072.0
P522LS02,YEAST,Yeast,CFU/g,20589097.0
P522LS02,YEAST,Yeast,CFU/g,20589856.0
P522LS02,YEAST,Yeast,CFU/g,20589870.0
P522LS02,YEAST,Yeast,CFU/g,20589880.0
P522LS02,YEAST,Yeast,CFU/g,20589127.0
P522LS02,YEAST,Yeast,CFU/g,20589131.0
P522LS02,YEAST,Yeast,CFU/g,20589133.0
P522LS02,YEAST,Yeast,CFU/g,20589139.0
P522LS02,YEAST,Yeast,CFU/g,20589143.0
P522LS02,YEAST,Yeast,CFU/g,20589144.0
P522LS02,YEAST,Yeast,CFU/g,20589195.0
P522LS02,YEAST,Yeast,CFU/g,20589198.0
P522LS02,YEAST,Yeast,CFU/g,20589209.0
P522LS02,YEAST,Yeast,CFU/g,70403611.0
P522LS02,YEAST,Yeast,CFU/g,20589219.0
P522LS02,YEAST,Yeast,CFU/g,20589229.0
P522LS02,YEAST,Yeast,CFU/g,20589230.0
P522LS02,YEAST,Yeast,CFU/g,20589231.0
P522LS02,YEAST,Yeast,CFU/g,20589232.0
P522LS02,YEAST,Yeast,CFU/g,20589234.0
P522LS02,YEAST,Yeast,CFU/g,20589235.0
P522LS02,YEAST,Yeast,CFU/g,20589947.0
P522LS02,YEAST,Yeast,CFU/g,20590063.0
P522LS02,YEAST,Yeast,CFU/g,20590068.0
P522LS02,YEAST,Yeast,CFU/g,20590080.0
P522LS02,YEAST,Yeast,CFU/g,20590081.0
P522LS02,YEAST,Yeast,CFU/g,20569217.0
P522LS02,YEAST,Yeast,CFU/g,20590101.0
P522LS02,YEAST,Yeast,CFU/g,20590102.0
P522LS02,YEAST,Yeast,CFU/g,20590103.0
P522LS02,YEAST,Yeast,CFU/g,20590107.0
P522LS02,YEAST,Yeast,CFU/g,20590108.0
P522LS02,YEAST,Yeast,CFU/g,20590110.0
P522LS02,YEAST,Yeast,CFU/g,20590112.0
P522LS02,YEAST,Yeast,CFU/g,20590115.0
P522LS02,YEAST,Yeast,CFU/g,20590116.0
P522LS02,YEAST,Yeast,CFU/g,20590118.0
P522LS02,YEAST,Yeast,CFU/g,20590125.0
P522LS02,YEAST,Yeast,CFU/g,20590129.0
P522LS02,YEAST,Yeast,CFU/g,20590130.0
P522LS02,YEAST,Yeast,CFU/g,20590235.0
P522LS02,YEAST,Yeast,CFU/g,20590236.0
P522LS02,YEAST,Yeast,CFU/g,20590239.0
P522LS02,YEAST,Yeast,CFU/g,20589246.0
P522LS02,YEAST,Yeast,CFU/g,20589252.0
P522LS02,YEAST,Yeast,CFU/g,20589256.0
P522LS02,YEAST,Yeast,CFU/g,20589262.0
P522LS02,YEAST,Yeast,CFU/g,20589263.0
P522LS02,YEAST,Yeast,CFU/g,20589270.0
P522LS02,YEAST,Yeast,CFU/g,20589271.0
P522LS02,YEAST,Yeast,CFU/g,20589318.0
P522LS02,YEAST,Yeast,CFU/g,20589320.0
P522LS02,YEAST,Yeast,CFU/g,20589321.0
P522LS02,YEAST,Yeast,CFU/g,20589322.0
P522LS02,YEAST,Yeast,CFU/g,20589324.0
P522LS02,YEAST,Yeast,CFU/g,20589325.0
P522LS02,YEAST,Yeast,CFU/g,20589329.0
P522LS02,YEAST,Yeast,CFU/g,70406023.0
P522LS02,YEAST,Yeast,CFU/g,20589337.0
P522LS02,YEAST,Yeast,CFU/g,20589340.0
P522LS02,YEAST,Yeast,CFU/g,20589342.0
P522LS02,YEAST,Yeast,CFU/g,20589343.0
P522LS02,YEAST,Yeast,CFU/g,20589344.0
P522LS02,YEAST,Yeast,CFU/g,20589350.0
P522LS02,YEAST,Yeast,CFU/g,20589354.0
P522LS02,YEAST,Yeast,CFU/g,20589355.0
P522LS02,YEAST,Yeast,CFU/g,20589356.0
P522LS02,YEAST,Yeast,CFU/g,20589366.0
P522LS02,YEAST,Yeast,CFU/g,20589370.0
P522LS02,YEAST,Yeast,CFU/g,20589371.0
P522LS02,YEAST,Yeast,CFU/g,20590244.0
P522LS02,YEAST,Yeast,CFU/g,20590251.0
P522LS02,YEAST,Yeast,CFU/g,20590254.0
P522LS02,YEAST,Yeast,CFU/g,20590259.0
P522LS02,YEAST,Yeast,CFU/g,20590263.0
P522LS02,YEAST,Yeast,CFU/g,70403652.0
P522LS02,YEAST,Yeast,CFU/g,20590268.0
P522LS02,YEAST,Yeast,CFU/g,20590269.0
P522LS02,YEAST,Yeast,CFU/g,20590271.0
P522LS02,YEAST,Yeast,CFU/g,20590272.0
P522LS02,YEAST,Yeast,CFU/g,20590310.0
P522LS02,YEAST,Yeast,CFU/g,20590313.0
P522LS02,YEAST,Yeast,CFU/g,20590431.0
P522LS02,YEAST,Yeast,CFU/g,20590434.0
P522LS02,YEAST,Yeast,CFU/g,20590436.0
P522LS02,YEAST,Yeast,CFU/g,20590437.0
P522LS02,YEAST,Yeast,CFU/g,20589392.0
P522LS02,MOULDS,Mold,CFU/g,70403338.0
P522LS02,MOULDS,Mold,CFU/g,70405144.0
P522LS02,MOULDS,Mold,CFU/g,20589438.0
P522LS02,MOULDS,Mold,CFU/g,20589456.0
P522LS02,MOULDS,Mold,CFU/g,20588672.0
P522LS02,MOULDS,Mold,CFU/g,20588779.0
P522LS02,MOULDS,Mold,CFU/g,20589677.0
P522LS02,MOULDS,Mold,CFU/g,20589705.0
P522LS02,MOULDS,Mold,CFU/g,20589054.0
P522LS02,MOULDS,Mold,CFU/g,70405763.0
P522LS02,MOULDS,Mold,CFU/g,20589072.0
P522LS02,MOULDS,Mold,CFU/g,20589097.0
P522LS02,MOULDS,Mold,CFU/g,20589856.0
P522LS02,MOULDS,Mold,CFU/g,20589870.0
P522LS02,MOULDS,Mold,CFU/g,20589880.0
P522LS02,MOULDS,Mold,CFU/g,20589127.0
P522LS02,MOULDS,Mold,CFU/g,20589131.0
P522LS02,MOULDS,Mold,CFU/g,20589133.0
P522LS02,MOULDS,Mold,CFU/g,20589139.0
P522LS02,MOULDS,Mold,CFU/g,20589143.0
P522LS02,MOULDS,Mold,CFU/g,20589144.0
P522LS02,MOULDS,Mold,CFU/g,20589195.0
P522LS02,MOULDS,Mold,CFU/g,20589198.0
P522LS02,MOULDS,Mold,CFU/g,20589209.0
P522LS02,MOULDS,Mold,CFU/g,70403611.0
P522LS02,MOULDS,Mold,CFU/g,20589219.0
P522LS02,MOULDS,Mold,CFU/g,20589229.0
P522LS02,MOULDS,Mold,CFU/g,20589230.0
P522LS02,MOULDS,Mold,CFU/g,20589231.0
P522LS02,MOULDS,Mold,CFU/g,20589232.0
P522LS02,MOULDS,Mold,CFU/g,20589234.0
P522LS02,MOULDS,Mold,CFU/g,20589235.0
P522LS02,MOULDS,Mold,CFU/g,20589947.0
P522LS02,MOULDS,Mold,CFU/g,20590063.0
P522LS02,MOULDS,Mold,CFU/g,20590068.0
P522LS02,MOULDS,Mold,CFU/g,20590080.0
P522LS02,MOULDS,Mold,CFU/g,20590081.0
P522LS02,MOULDS,Mold,CFU/g,20569217.0
P522LS02,MOULDS,Mold,CFU/g,20590101.0
P522LS02,MOULDS,Mold,CFU/g,20590102.0
P522LS02,MOULDS,Mold,CFU/g,20590103.0
P522LS02,MOULDS,Mold,CFU/g,20590107.0
P522LS02,MOULDS,Mold,CFU/g,20590108.0
P522LS02,MOULDS,Mold,CFU/g,20590110.0
P522LS02,MOULDS,Mold,CFU/g,20590112.0
P522LS02,MOULDS,Mold,CFU/g,20590115.0
P522LS02,MOULDS,Mold,CFU/g,20590116.0
P522LS02,MOULDS,Mold,CFU/g,20590118.0
P522LS02,MOULDS,Mold,CFU/g,20590125.0
P522LS02,MOULDS,Mold,CFU/g,20590129.0
P522LS02,MOULDS,Mold,CFU/g,20590130.0
P522LS02,MOULDS,Mold,CFU/g,20590235.0
P522LS02,MOULDS,Mold,CFU/g,20590236.0
P522LS02,MOULDS,Mold,CFU/g,20590239.0
P522LS02,MOULDS,Mold,CFU/g,20589246.0
P522LS02,MOULDS,Mold,CFU/g,20589252.0
P522LS02,MOULDS,Mold,CFU/g,20589256.0
P522LS02,MOULDS,Mold,CFU/g,20589262.0
P522LS02,MOULDS,Mold,CFU/g,20589263.0
P522LS02,MOULDS,Mold,CFU/g,20589270.0
P522LS02,MOULDS,Mold,CFU/g,20589271.0
P522LS02,MOULDS,Mold,CFU/g,20589318.0
P522LS02,MOULDS,Mold,CFU/g,20589320.0
P522LS02,MOULDS,Mold,CFU/g,20589321.0
P522LS02,MOULDS,Mold,CFU/g,20589322.0
P522LS02,MOULDS,Mold,CFU/g,20589324.0
P522LS02,MOULDS,Mold,CFU/g,20589325.0
P522LS02,MOULDS,Mold,CFU/g,20589329.0
P522LS02,MOULDS,Mold,CFU/g,70406023.0
P522LS02,MOULDS,Mold,CFU/g,20589337.0
P522LS02,MOULDS,Mold,CFU/g,20589340.0
P522LS02,MOULDS,Mold,CFU/g,20589342.0
P522LS02,MOULDS,Mold,CFU/g,20589343.0
P522LS02,MOULDS,Mold,CFU/g,20589344.0
P522LS02,MOULDS,Mold,CFU/g,20589350.0
P522LS02,MOULDS,Mold,CFU/g,20589354.0
P522LS02,MOULDS,Mold,CFU/g,20589355.0
P522LS02,MOULDS,Mold,CFU/g,20589356.0
P522LS02,MOULDS,Mold,CFU/g,20589366.0
P522LS02,MOULDS,Mold,CFU/g,20589370.0
P522LS02,MOULDS,Mold,CFU/g,20589371.0
P522LS02,MOULDS,Mold,CFU/g,20590244.0
P522LS02,MOULDS,Mold,CFU/g,20590251.0
P522LS02,MOULDS,Mold,CFU/g,20590254.0
P522LS02,MOULDS,Mold,CFU/g,20590259.0
P522LS02,MOULDS,Mold,CFU/g,20590263.0
P522LS02,MOULDS,Mold,CFU/g,70403652.0
P522LS02,MOULDS,Mold,CFU/g,20590268.0
P522LS02,MOULDS,Mold,CFU/g,20590269.0
P522LS02,MOULDS,Mold,CFU/g,20590271.0
P522LS02,MOULDS,Mold,CFU/g,20590272.0
P522LS02,MOULDS,Mold,CFU/g,20590310.0
P522LS02,MOULDS,Mold,CFU/g,20590313.0
P522LS02,MOULDS,Mold,CFU/g,20590431.0
P522LS02,MOULDS,Mold,CFU/g,20590434.0
P522LS02,MOULDS,Mold,CFU/g,20590436.0
P522LS02,MOULDS,Mold,CFU/g,20590437.0
P522LS02,MOULDS,Mold,CFU/g,20589392.0
P522LS02,LIST_100,Listeria per 100g,,70403338.0
P522LS02,LIST_100,Listeria per 100g,,70405144.0
P522LS02,LIST_100,Listeria per 100g,,20589438.0
P522LS02,LIST_100,Listeria per 100g,,20589456.0
P522LS02,LIST_100,Listeria per 100g,,20588672.0
P522LS02,LIST_100,Listeria per 100g,,20588779.0
P522LS02,LIST_100,Listeria per 100g,,20589677.0
P522LS02,LIST_100,Listeria per 100g,,20589705.0
P522LS02,LIST_100,Listeria per 100g,,20589054.0
P522LS02,LIST_100,Listeria per 100g,,70405763.0
P522LS02,LIST_100,Listeria per 100g,,20589072.0
P522LS02,LIST_100,Listeria per 100g,,20589097.0
P522LS02,LIST_100,Listeria per 100g,,20589856.0
P522LS02,LIST_100,Listeria per 100g,,20589870.0
P522LS02,LIST_100,Listeria per 100g,,20589880.0
P522LS02,LIST_100,Listeria per 100g,,20589127.0
P522LS02,LIST_100,Listeria per 100g,,20589131.0
P522LS02,LIST_100,Listeria per 100g,,20589133.0
P522LS02,LIST_100,Listeria per 100g,,20589139.0
P522LS02,LIST_100,Listeria per 100g,,20589143.0
P522LS02,LIST_100,Listeria per 100g,,20589144.0
P522LS02,LIST_100,Listeria per 100g,,20589195.0
P522LS02,LIST_100,Listeria per 100g,,20589198.0
P522LS02,LIST_100,Listeria per 100g,,20589209.0
P522LS02,LIST_100,Listeria per 100g,,70403611.0
P522LS02,LIST_100,Listeria per 100g,,20589219.0
P522LS02,LIST_100,Listeria per 100g,,20589229.0
P522LS02,LIST_100,Listeria per 100g,,20589230.0
P522LS02,LIST_100,Listeria per 100g,,20589231.0
P522LS02,LIST_100,Listeria per 100g,,20589232.0
P522LS02,LIST_100,Listeria per 100g,,20589234.0
P522LS02,LIST_100,Listeria per 100g,,20589235.0
P522LS02,LIST_100,Listeria per 100g,,20589947.0
P522LS02,LIST_100,Listeria per 100g,,20590063.0
P522LS02,LIST_100,Listeria per 100g,,20590068.0
P522LS02,LIST_100,Listeria per 100g,,20590080.0
P522LS02,LIST_100,Listeria per 100g,,20590081.0
P522LS02,LIST_100,Listeria per 100g,,20569217.0
P522LS02,LIST_100,Listeria per 100g,,20590101.0
P522LS02,LIST_100,Listeria per 100g,,20590102.0
P522LS02,LIST_100,Listeria per 100g,,20590103.0
P522LS02,LIST_100,Listeria per 100g,,20590107.0
P522LS02,LIST_100,Listeria per 100g,,20590108.0
P522LS02,LIST_100,Listeria per 100g,,20590110.0
P522LS02,LIST_100,Listeria per 100g,,20590112.0
P522LS02,LIST_100,Listeria per 100g,,20590115.0
P522LS02,LIST_100,Listeria per 100g,,20590116.0
P522LS02,LIST_100,Listeria per 100g,,20590118.0
P522LS02,LIST_100,Listeria per 100g,,20590125.0
P522LS02,LIST_100,Listeria per 100g,,20590129.0
P522LS02,LIST_100,Listeria per 100g,,20590130.0
P522LS02,LIST_100,Listeria per 100g,,20590235.0
P522LS02,LIST_100,Listeria per 100g,,20590236.0
P522LS02,LIST_100,Listeria per 100g,,20590239.0
P522LS02,LIST_100,Listeria per 100g,,20589246.0
P522LS02,LIST_100,Listeria per 100g,,20589252.0
P522LS02,LIST_100,Listeria per 100g,,20589256.0
P522LS02,LIST_100,Listeria per 100g,,20589262.0
P522LS02,LIST_100,Listeria per 100g,,20589263.0
P522LS02,LIST_100,Listeria per 100g,,20589270.0
P522LS02,LIST_100,Listeria per 100g,,20589271.0
P522LS02,LIST_100,Listeria per 100g,,20589318.0
P522LS02,LIST_100,Listeria per 100g,,20589320.0
P522LS02,LIST_100,Listeria per 100g,,20589321.0
P522LS02,LIST_100,Listeria per 100g,,20589322.0
P522LS02,LIST_100,Listeria per 100g,,20589324.0
P522LS02,LIST_100,Listeria per 100g,,20589325.0
P522LS02,LIST_100,Listeria per 100g,,20589329.0
P522LS02,LIST_100,Listeria per 100g,,70406023.0
P522LS02,LIST_100,Listeria per 100g,,20589337.0
P522LS02,LIST_100,Listeria per 100g,,20589340.0
P522LS02,LIST_100,Listeria per 100g,,20589342.0
P522LS02,LIST_100,Listeria per 100g,,20589343.0
P522LS02,LIST_100,Listeria per 100g,,20589344.0
P522LS02,LIST_100,Listeria per 100g,,20589350.0
P522LS02,LIST_100,Listeria per 100g,,20589354.0
P522LS02,LIST_100,Listeria per 100g,,20589355.0
P522LS02,LIST_100,Listeria per 100g,,20589356.0
P522LS02,LIST_100,Listeria per 100g,,20589366.0
P522LS02,LIST_100,Listeria per 100g,,20589370.0
P522LS02,LIST_100,Listeria per 100g,,20589371.0
P522LS02,LIST_100,Listeria per 100g,,20590244.0
P522LS02,LIST_100,Listeria per 100g,,20590251.0
P522LS02,LIST_100,Listeria per 100g,,20590254.0
P522LS02,LIST_100,Listeria per 100g,,20590259.0
P522LS02,LIST_100,Listeria per 100g,,20590263.0
P522LS02,LIST_100,Listeria per 100g,,70403652.0
P522LS02,LIST_100,Listeria per 100g,,20590268.0
P522LS02,LIST_100,Listeria per 100g,,20590269.0
P522LS02,LIST_100,Listeria per 100g,,20590271.0
P522LS02,LIST_100,Listeria per 100g,,20590272.0
P522LS02,LIST_100,Listeria per 100g,,20590310.0
P522LS02,LIST_100,Listeria per 100g,,20590313.0
P522LS02,LIST_100,Listeria per 100g,,20590431.0
P522LS02,LIST_100,Listeria per 100g,,20590434.0
P522LS02,LIST_100,Listeria per 100g,,20590436.0
P522LS02,LIST_100,Listeria per 100g,,20590437.0
P522LS02,LIST_100,Listeria per 100g,,20589392.0
P522LS03,GLUTEN,Gliadin expressed as Gluten,ppm,20588505.0
P522LS03,GLUTEN,Gliadin expressed as Gluten,ppm,20588510.0
P522LS03,GLUTEN,Gliadin expressed as Gluten,ppm,20591033.0
P522LS04,GLUTEN,Gliadin expressed as Gluten,ppm,20588504.0
P522LS04,GLUTEN,Gliadin expressed as Gluten,ppm,20588507.0
P522LS04,GLUTEN,Gliadin expressed as Gluten,ppm,20591030.0
P522LS04,MOULDS,Mold,CFU/g,20588504.0
P522LS04,MOULDS,Mold,CFU/g,20588507.0
P522LS04,MOULDS,Mold,CFU/g,20591030.0
P522LS04,SPC,Aerobic plate count,CFU/g,20588504.0
P522LS04,SPC,Aerobic plate count,CFU/g,20588507.0
P522LS04,SPC,Aerobic plate count,CFU/g,20591030.0
P522LS04,LAB_TOT,Lactic acid bacteria,CFU/g,20588504.0
P522LS04,LAB_TOT,Lactic acid bacteria,CFU/g,20588507.0
P522LS04,LAB_TOT,Lactic acid bacteria,CFU/g,20591030.0
P522LS04,YEAST,Yeast,CFU/g,20588504.0
P522LS04,YEAST,Yeast,CFU/g,20588507.0
P522LS04,YEAST,Yeast,CFU/g,20591030.0
P522LS08,SPC,Aerobic plate count,CFU/g,20589480.0
P522LS08,SPC,Aerobic plate count,CFU/g,70407148.0
P522LS08,SPC,Aerobic plate count,CFU/g,20589578.0
P522LS08,SPC,Aerobic plate count,CFU/g,20589029.0
P522LS08,SPC,Aerobic plate count,CFU/g,20589030.0
P522LS08,SPC,Aerobic plate count,CFU/g,20589031.0
P522LS08,SPC,Aerobic plate count,CFU/g,70403750.0
P522LS08,SPC,Aerobic plate count,CFU/g,20589937.0
P522LS08,SPC,Aerobic plate count,CFU/g,20589336.0
P522LS08,SPC,Aerobic plate count,CFU/g,70406662.0
P522LS08,SPC,Aerobic plate count,CFU/g,20592025.0
P522LS08,SPC,Aerobic plate count,CFU/g,20592265.0
P522LS08,MOULDS,Mold,CFU/g,20589480.0
P522LS08,MOULDS,Mold,CFU/g,70407148.0
P522LS08,MOULDS,Mold,CFU/g,20589578.0
P522LS08,MOULDS,Mold,CFU/g,20589029.0
P522LS08,MOULDS,Mold,CFU/g,20589030.0
P522LS08,MOULDS,Mold,CFU/g,20589031.0
P522LS08,MOULDS,Mold,CFU/g,70403750.0
P522LS08,MOULDS,Mold,CFU/g,20589937.0
P522LS08,MOULDS,Mold,CFU/g,20589336.0
P522LS08,MOULDS,Mold,CFU/g,70406662.0
P522LS08,MOULDS,Mold,CFU/g,20592025.0
P522LS08,MOULDS,Mold,CFU/g,20592265.0
P522LS08,YEAST,Yeast,CFU/g,20589480.0
P522LS08,YEAST,Yeast,CFU/g,70407148.0
P522LS08,YEAST,Yeast,CFU/g,20589578.0
P522LS08,YEAST,Yeast,CFU/g,20589029.0
P522LS08,YEAST,Yeast,CFU/g,20589030.0
P522LS08,YEAST,Yeast,CFU/g,20589031.0
P522LS08,YEAST,Yeast,CFU/g,70403750.0
P522LS08,YEAST,Yeast,CFU/g,20589937.0
P522LS08,YEAST,Yeast,CFU/g,20589336.0
P522LS08,YEAST,Yeast,CFU/g,70406662.0
P522LS08,YEAST,Yeast,CFU/g,20592025.0
P522LS08,YEAST,Yeast,CFU/g,20592265.0
P522LS09,SPC,Aerobic plate count,CFU/g,20588786.0
P522LS09,SPC,Aerobic plate count,CFU/g,20590306.0
P522LS09,SPC,Aerobic plate count,CFU/g,20591463.0
P522LS09,SPC,Aerobic plate count,CFU/g,20592088.0
P522LS09,SPC,Aerobic plate count,CFU/g,20591805.0
P522LS09,LIST_100,Listeria per 100g,,20588786.0
P522LS09,LIST_100,Listeria per 100g,,20590306.0
P522LS09,LIST_100,Listeria per 100g,,20591463.0
P522LS09,LIST_100,Listeria per 100g,,20592088.0
P522LS09,LIST_100,Listeria per 100g,,20591805.0
P522LS09,MOULDS,Mold,CFU/g,20588786.0
P522LS09,MOULDS,Mold,CFU/g,20590306.0
P522LS09,MOULDS,Mold,CFU/g,20591463.0
P522LS09,MOULDS,Mold,CFU/g,20592088.0
P522LS09,MOULDS,Mold,CFU/g,20591805.0
P522LS09,YEAST,Yeast,CFU/g,20588786.0
P522LS09,YEAST,Yeast,CFU/g,20590306.0
P522LS09,YEAST,Yeast,CFU/g,20591463.0
P522LS09,YEAST,Yeast,CFU/g,20592088.0
P522LS09,YEAST,Yeast,CFU/g,20591805.0
P522LS09,LIST_50,Listeria per 50g,,20588786.0
P522LS09,LIST_50,Listeria per 50g,,20590306.0
P522LS09,LIST_50,Listeria per 50g,,20591463.0
P522LS09,LIST_50,Listeria per 50g,,20592088.0
P522LS09,LIST_50,Listeria per 50g,,20591805.0
P522LS09,LIST_25,Listeria per 25g,,20588786.0
P522LS09,LIST_25,Listeria per 25g,,20590306.0
P522LS09,LIST_25,Listeria per 25g,,20591463.0
P522LS09,LIST_25,Listeria per 25g,,20592088.0
P522LS09,LIST_25,Listeria per 25g,,20591805.0
